,adult,budget,id,revenue,runtime,views,likes,dislikes,n_trailers,daysSinceStart,dayInYear,Mystery,Romance,Family,Science Fiction,Horror,Crime,Drama,Fantasy,Western,Animation,Music,Adventure,Foreign,Action,TV Movie,Comedy,Documentary,War,Thriller,History,numlang,cn,da,de,en,es,fr,hi,it,ja,ko,ml,ru,ta,zh
127,False,15000000,9495,94000000.0,102.0,1009090,3481,71,3,28947,130,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128,False,55000000,13,677945399.0,142.0,1230858,0,0,1,29003,186,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,False,6000000,712,254700832.0,117.0,32840,39,2,1,28884,67,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
130,False,45000000,10879,61947267.0,123.0,119375,86,6,1,28996,179,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131,False,45000000,8587,788241776.0,89.0,1901197,2504,209,1,28990,173,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
132,False,35000000,1689,4858139.0,140.0,186330,334,21,1,28786,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133,False,14000000,11596,18090181.0,112.0,473184,1033,57,2,29102,285,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
134,False,23000000,854,351583407.0,101.0,28599,30,4,1,29026,209,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135,False,30000000,36593,51132598.0,83.0,61016,0,0,1,28893,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,False,11500000,2788,20079850.0,99.0,702079,2186,40,1,28865,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,False,8000000,10427,2000000.0,98.0,42365,90,2,2,28640,188,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
138,False,30000000,1637,350448145.0,116.0,1504460,1527,104,2,28976,159,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
139,False,27000000,8831,101646581.0,99.0,167158,235,11,1,29074,257,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140,False,115000000,36955,378882411.0,141.0,1817697,1849,151,1,29011,194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141,False,63000000,12160,25052000.0,191.0,310174,364,22,1,28991,174,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142,False,10000000,26352,29392418.0,100.0,68581,158,8,1,29143,326,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
143,False,7000000,22067,20851521.0,119.0,76164,155,2,1,29087,270,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
144,False,35000000,11667,99423521.0,102.0,82646,112,11,1,29172,355,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145,False,26000000,8011,36800000.0,99.0,26670,52,1,1,29149,332,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
146,False,8000000,2654,8946600.0,95.0,19338,40,4,2,29162,345,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,False,34000000,10436,32255440.0,139.0,21052,28,2,1,28711,259,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148,False,50000000,306,119208989.0,104.0,63764,1,0,2,28960,143,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
149,False,13000000,4722,428868.0,87.0,182015,326,21,1,28611,159,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,False,22000000,1607,17287898.0,121.0,403457,0,0,1,28708,256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151,False,13000000,117553,2570145.0,90.0,24485,62,1,1,28697,245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
152,False,30000000,6075,36516012.0,144.0,893294,1161,63,1,28765,313,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
153,False,70000000,9350,255000211.0,112.0,181858,267,28,1,28599,147,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,False,40000000,2124,19726050.0,121.0,319341,85,13,1,29047,230,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155,False,6900000,9571,7993039.0,102.0,427848,0,0,1,28718,266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156,False,57000000,9739,159055768.0,115.0,49297,64,4,1,28732,280,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157,False,30000000,9024,11146270.0,94.0,78906,55,5,1,28725,273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158,False,42000000,37233,270248367.0,154.0,301664,0,0,1,28632,180,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
159,False,20000000,1634,153698625.0,112.0,371043,758,49,2,28648,196,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160,False,44000000,5503,368875760.0,130.0,262876,310,14,2,28669,217,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161,False,35000000,35588,18635620.0,115.0,108628,158,5,1,28795,343,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
162,False,18000000,2019,74189677.0,97.0,51803,32,3,1,28683,231,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163,False,25000000,9255,133752825.0,86.0,98454,100,4,2,28592,140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,False,40000000,9386,176997168.0,128.0,7977,13,0,1,28640,188,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165,False,13000000,7984,65796862.0,133.0,631424,737,35,1,28797,345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166,False,63000000,329,920100000.0,127.0,600132,1090,69,1,28613,161,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
167,False,9000000,10909,2395231.0,117.0,284628,437,42,1,28695,243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168,False,1500000,507,418961.0,96.0,176220,141,14,1,28725,273,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169,False,85000000,9593,137298489.0,130.0,6416,10,0,1,28620,168,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170,False,13500000,10440,11285588.0,104.0,127999,214,9,1,28681,229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171,False,3500000,9516,27900000.0,97.0,644345,1281,39,1,28597,145,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172,False,55000000,2320,121969216.0,133.0,15696,22,3,1,29621,74,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173,False,25000000,788,441286195.0,125.0,181797,466,12,1,28779,327,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174,False,12000000,11231,15826984.0,107.0,626459,264,57,1,29015,198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175,False,20000000,10447,15340000.0,118.0,5932,10,1,1,28935,118,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
176,False,30000000,9559,135130999.0,138.0,341954,490,17,1,28779,327,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,False,26000000,9800,206678440.0,125.0,1560334,2161,86,1,28807,355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178,False,7000000,713,116700000.0,121.0,206542,525,15,1,28590,138,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179,False,14000000,8291,27515786.0,109.0,70326,428,8,1,28655,203,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,False,11000000,10872,11439193.0,97.0,159716,188,36,1,28884,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,False,11500000,1245,23237911.0,134.0,5865,5,0,1,28760,308,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182,False,40000000,11858,24332324.0,128.0,62572,190,5,1,28970,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183,False,22000000,5550,10696210.0,104.0,30195,59,4,1,28558,106,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184,False,20000000,8005,35739755.0,104.0,809568,1500,51,1,28660,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185,False,11500000,2088,3275585.0,100.0,76020,73,5,2,28707,255,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
186,False,12000000,14534,22750363.0,114.0,627309,774,30,1,28711,259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,False,22000000,424,321365567.0,195.0,156486,178,15,1,28784,332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188,False,13000000,11592,7820688.0,95.0,7364,24,0,1,28919,102,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189,False,25000000,8850,48063435.0,108.0,87883,281,9,2,28998,181,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,False,21000000,858,227799884.0,105.0,1103776,1403,38,1,28626,174,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191,False,40000000,867,116300000.0,108.0,304174,124,19,1,28592,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
192,False,28000000,78,33139618.0,117.0,491072,2221,27,6,24609,175,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
193,False,20000000,10442,11585483.0,93.0,159670,234,14,1,28662,210,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
194,False,48000000,9607,20915465.0,104.0,3028694,4111,1316,1,28599,147,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195,False,7400000,17585,7690013.0,96.0,27688,51,4,1,28921,104,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
196,False,50000000,9057,16478900.0,102.0,66478,110,7,1,29082,265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
197,False,18000000,9479,75634409.0,76.0,4367574,14279,610,3,28733,281,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198,False,30000000,10057,53898845.0,105.0,88686,169,11,1,28766,314,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199,False,25000000,11969,56505065.0,130.0,865678,1258,51,1,28810,358,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,False,12500000,319,12281551.0,120.0,55101,82,5,1,28703,251,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201,False,27000000,15139,13670688.0,80.0,1175225,2690,70,2,29143,326,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202,False,18000000,771,476684675.0,103.0,142160,307,18,1,27668,312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203,False,22000000,251,505000000.0,127.0,213907,106,5,1,27548,192,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
204,False,28000000,812,504050219.0,90.0,547546,1068,60,3,28415,329,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205,False,100000000,280,520000000.0,137.0,2343783,10170,649,2,27902,181,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206,False,22000000,581,424208848.0,181.0,176724,163,15,1,27668,312,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
207,False,35000000,268,411348924.0,126.0,526524,2136,84,1,27164,173,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208,False,19000000,274,272742922.0,119.0,632054,1386,41,2,27752,31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
209,False,1488423,408,184925486.0,83.0,4601,68,3,2,8351,353,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210,False,25000000,10020,377350553.0,84.0,1870874,2141,151,1,28037,316,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
211,False,2600000,10895,84300000.0,88.0,428565,461,39,2,9146,53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,False,6244087,576,638641.0,145.0,158449,232,11,1,19853,167,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213,False,7000000,275,60611975.0,98.0,1330537,1726,81,1,29642,95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,False,4000000,8766,16675000.0,86.0,4797,8,0,1,29614,67,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215,False,4000000,10112,55675257.0,78.0,533215,265,30,1,20407,356,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216,False,30000000,1592,102616183.0,129.0,593328,0,0,1,29640,93,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
217,False,12000000,61752,4939939.0,108.0,5968,21,0,1,29628,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218,False,46000000,10684,100860818.0,117.0,20795,0,0,1,29732,185,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
219,False,80000000,954,457696359.0,110.0,284345,150,20,2,29689,142,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220,False,57000000,8840,115267375.0,103.0,180147,369,15,3,29698,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
221,False,38000000,10539,28921264.0,79.0,391564,540,36,1,29649,102,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222,False,13000000,47502,9789900.0,91.0,4244,19,1,1,29640,93,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,False,80000000,2300,250200000.0,88.0,322123,371,14,1,29866,319,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
224,False,9000000,8069,2500000.0,98.0,10196,21,0,2,19603,283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225,False,25000000,40001,10070000.0,105.0,194270,425,9,1,29656,109,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226,False,30000000,9103,57400547.0,95.0,308236,351,38,1,29656,109,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,False,31000000,12233,74151346.0,74.0,180734,321,15,2,26947,322,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,False,25530000,36355,20080020.0,95.0,184424,433,13,1,29684,137,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,False,15000000,9100,24769466.0,101.0,1003114,2835,96,1,29670,123,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230,False,4800000,40507,3014000.0,99.0,4915,18,0,1,29677,130,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,False,75000000,9802,335062621.0,136.0,25071,33,1,4,29704,157,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
232,False,92000000,664,494471524.0,113.0,7156,8,1,1,29677,130,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233,False,25000000,10547,14048372.0,115.0,220063,237,14,1,29698,151,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234,False,1800000,935,9440272.0,95.0,47304,113,4,1,17887,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235,False,45000000,9826,17300889.0,100.0,548347,342,32,1,29704,157,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
236,False,50000000,9879,113309743.0,115.0,375269,209,35,1,29726,179,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
237,False,45000000,7095,58620973.0,113.0,532478,460,34,1,29768,221,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
238,False,4000000,627,16491080.0,93.0,2198586,6338,231,1,29600,53,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
239,False,75000000,602,816969268.0,145.0,7447,4,2,3,29723,176,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,False,55000000,9566,18626419.0,116.0,263609,449,62,1,29774,227,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,False,100000000,10545,100138851.0,91.0,93059,0,0,1,29719,172,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
242,False,47000000,9894,102825796.0,96.0,800695,1233,77,1,29708,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
243,False,27000000,11543,25023434.0,113.0,426156,165,9,3,29732,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244,False,100000000,9268,242295562.0,115.0,293065,277,17,1,29719,172,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245,False,54000000,9327,128769345.0,95.0,68339,82,4,2,29724,177,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
246,False,80000000,11228,159212469.0,115.0,175797,227,14,1,29887,340,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
247,False,30000000,10779,29359216.0,110.0,364242,698,38,1,29746,199,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,False,5000000,26748,13269963.0,135.0,33945,55,5,1,29719,172,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
249,False,32000000,9294,152036382.0,123.0,542666,870,44,1,29733,186,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250,False,3500000,11363,9482579.0,96.0,49094,41,1,1,29785,238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
251,False,40000000,1645,152266007.0,149.0,240949,318,19,2,29752,205,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252,False,25000000,18550,17193231.0,98.0,43141,38,4,1,29747,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
253,False,13000000,11962,4619014.0,78.0,158570,347,32,1,29754,207,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
254,False,26000000,2925,116400000.0,102.0,222446,0,0,1,29810,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,False,80000000,3595,309492681.0,117.0,421884,508,39,1,29859,312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
